HigherSeed,HigherSeedID,HigherSeedNum,LowerSeed,LowerSeedID,LowerSeedNum,Predictions,T1_OffRating,T2_OffRating,T1_DefRating,T2_DefRating,T1_tempo,T2_tempo,T1_fgEff,T2_fgEff,T1_ftRate,T2_ftRate,T1_wab,T2_wab,T1_talent,T2_talent,T1_sos,T2_sos,T1_Threepg,T2_Threepg,T1_FTPG,T2_FTPG,T1_PDiffPG,T2_PDiffPG,T1_effHeight,T2_effHeight,T1_var,T2_var,T1_threesShare,T2_threesShare,T1_recentPom,T2_recentPom,offRatingDiff,defRatingDiff,talentDiff,sosDiff,fgEffDiff,ftRateDiff,wabDiff,threepgDiff,ftpgDiff,pDiffpgDiff,tempoDiff,effHeightDiff,varDiff,threesShareDiff,recentPomDiff,offRating_x_tempo,talent_x_sos,defRating_x_tempo,Seed_Diff,T1_seed,T2_seed,historic_upset
Illinois,1228,3,Iowa,1234,9,,2.0,31.0,28.0,30.0,65.5,63.0,55.0655241935484,56.5559932470456,32.9133064516129,34.4963421496905,6.6,1.9,63.056,14.299,38.28,35.51,10.90625,8.0,16.09375,14.303030303030303,14.5625,9.242424242424242,83.215,80.798,83.215,80.798,50.7,41.6,3.0,7.0,-29.0,-2.0,48.757,2.770000000000003,-1.4904690534972005,-1.5830356980776017,4.699999999999999,2.90625,1.7907196969696972,5.320075757575758,2.5,2.4170000000000016,2.4170000000000016,9.100000000000001,-4.0,-72.5,135.05689000000015,-5.0,-6,3,9,0
Iowa St,1235,2,Illinois,1228,3,,21.0,2.0,4.0,28.0,66.5,65.5,56.4697265625,55.0655241935484,33.984375,32.9133064516129,7.4,6.6,50.469,63.056,35.368,38.28,9.029411764705882,10.90625,13.764705882352942,16.09375,16.647058823529413,14.5625,81.398,83.215,81.398,83.215,38.8,50.7,0.0,3.0,19.0,-24.0,-12.586999999999996,-2.911999999999999,1.4042023689516014,1.0710685483871032,0.8000000000000007,-1.8768382352941178,-2.329044117647058,2.084558823529413,1.0,-1.8170000000000073,-1.8170000000000073,-11.900000000000006,-3.0,19.0,36.653343999999976,-24.0,-1,2,3,0
Illinois,1228,3,Kansas,1242,4,,2.0,57.0,28.0,10.0,65.5,67.6,55.0655241935484,51.5657084188912,32.9133064516129,32.5975359342916,6.6,6.3,63.056,57.848,38.28,41.65,10.90625,7.363636363636363,16.09375,14.757575757575758,14.5625,6.242424242424242,83.215,80.749,83.215,80.749,50.7,35.7,3.0,8.0,-55.0,18.0,5.207999999999998,-3.3699999999999974,3.4998157746572005,0.31577051732129746,0.2999999999999998,3.5426136363636367,1.3361742424242422,8.320075757575758,-2.0999999999999943,2.466000000000008,2.466000000000008,15.0,-5.0,115.49999999999969,-17.550959999999982,-37.7999999999999,-1,3,4,0
Illinois,1228,3,Kennesaw,1244,14,,2.0,143.0,28.0,194.0,65.5,71.2,55.0655241935484,50.7192328183271,32.9133064516129,45.125199786894,6.6,-8.0,63.056,13.242,38.28,11.706,10.90625,8.774193548387096,16.09375,19.129032258064516,14.5625,2.129032258064516,83.215,80.486,83.215,80.486,50.7,42.9,3.0,-5.0,-141.0,-166.0,49.81399999999999,26.574,4.346291375221298,-12.211893335281104,14.6,2.132056451612904,-3.035282258064516,12.433467741935484,-5.700000000000003,2.728999999999999,2.728999999999999,7.800000000000004,8.0,803.7000000000004,1323.757236,946.2000000000005,-11,3,14,0
Illinois,1228,3,Kentucky,1246,7,,2.0,39.0,28.0,27.0,65.5,68.3,55.0655241935484,53.1113271754983,32.9133064516129,37.4817695673311,6.6,3.3,63.056,85.092,38.28,40.797,10.90625,8.088235294117647,16.09375,16.5,14.5625,6.9411764705882355,83.215,81.87,83.215,81.87,50.7,39.2,3.0,-3.0,-37.0,1.0,-22.036,-2.516999999999996,1.9541970180500954,-4.5684631157182025,3.3,2.8180147058823533,-0.40625,7.6213235294117645,-2.799999999999997,1.3449999999999989,1.3449999999999989,11.5,6.0,103.5999999999999,55.46461199999991,-2.799999999999997,-4,3,7,0
Illinois,1228,3,Lehigh,1250,16,,2.0,290.0,28.0,257.0,65.5,66.9,55.0655241935484,53.2846715328467,32.9133064516129,32.1729365524986,6.6,-12.0,63.056,0.826,38.28,9.479,10.90625,7.75,16.09375,13.0625,14.5625,-2.28125,83.215,79.857,83.215,79.857,50.7,38.2,3.0,-23.0,-288.0,-229.0,62.23,28.801000000000002,1.7808526607016972,0.7403698991142988,18.6,3.15625,3.03125,16.84375,-1.4000000000000057,3.358000000000004,3.358000000000004,12.5,26.0,403.20000000000164,1792.28623,320.6000000000013,-13,3,16,0
Illinois,1228,3,LIU Brooklyn,1254,16,,2.0,239.0,28.0,186.0,65.5,67.8,55.0655241935484,53.2972694487378,32.9133064516129,34.7243688820196,6.6,-5.8,63.056,0.2,38.28,9.691,10.90625,5.970588235294118,16.09375,13.235294117647058,14.5625,2.9705882352941178,83.215,78.697,83.215,78.697,50.7,29.0,3.0,10.0,-237.0,-158.0,62.855999999999995,28.589,1.7682547448105979,-1.8110624304067002,12.399999999999999,4.935661764705882,2.858455882352942,11.591911764705882,-2.299999999999997,4.518000000000001,4.518000000000001,21.700000000000003,-7.0,545.0999999999993,1796.9901839999998,363.3999999999995,-13,3,16,0
Illinois,1228,3,Louisville,1257,6,,2.0,19.0,28.0,25.0,65.5,69.6,55.0655241935484,56.4484126984127,32.9133064516129,33.4821428571429,6.6,4.0,63.056,39.12,38.28,35.248,10.90625,11.515151515151516,16.09375,15.727272727272727,14.5625,12.575757575757576,83.215,81.646,83.215,81.646,50.7,52.8,3.0,0.0,-17.0,3.0,23.936,3.0320000000000036,-1.3828885048643045,-0.5688364055299999,2.5999999999999996,-0.6089015151515156,0.3664772727272734,1.9867424242424239,-4.099999999999994,1.5690000000000026,1.5690000000000026,-2.0999999999999943,3.0,69.6999999999999,72.57395200000009,-12.299999999999983,-3,3,6,0
Illinois,1228,3,McNeese St,1270,12,,2.0,91.0,28.0,49.0,65.5,66.2,55.0655241935484,50.9573304157549,32.9133064516129,38.3479212253829,6.6,0.7,63.056,48.482,38.28,14.16,10.90625,6.548387096774194,16.09375,16.741935483870968,14.5625,9.806451612903226,83.215,79.745,83.215,79.745,50.7,35.1,3.0,1.0,-89.0,-21.0,14.573999999999998,24.12,4.108193777793495,-5.434614773770001,5.8999999999999995,4.357862903225806,-0.648185483870968,4.756048387096774,-0.7000000000000028,3.469999999999999,3.469999999999999,15.600000000000001,2.0,62.30000000000025,351.52488,14.70000000000006,-9,3,12,0
Illinois,1228,3,Miami FL,1274,7,,2.0,33.0,28.0,38.0,65.5,67.6,55.0655241935484,55.620253164557,32.9133064516129,37.4683544303797,6.6,3.8,63.056,80.783,38.28,29.331,10.90625,6.575757575757576,16.09375,15.363636363636363,14.5625,10.757575757575758,83.215,81.492,83.215,81.492,50.7,31.7,3.0,-12.0,-31.0,-10.0,-17.727000000000004,8.949000000000002,-0.5547289710086005,-4.555047978766801,2.8,4.330492424242424,0.7301136363636367,3.804924242424242,-2.0999999999999943,1.722999999999999,1.722999999999999,19.000000000000004,15.0,65.09999999999982,-158.63892300000006,20.999999999999943,-4,3,7,0
Illinois,1228,3,Miami OH,1275,11,,2.0,70.0,28.0,156.0,65.5,69.9,55.0655241935484,59.1603053435115,32.9133064516129,40.223135642983,6.6,2.5,63.056,11.186,38.28,8.266,10.90625,9.827586206896552,16.09375,17.724137931034484,14.5625,10.862068965517242,83.215,80.117,83.215,80.117,50.7,44.6,3.0,8.0,-68.0,-128.0,51.87,30.014000000000003,-4.094781149963104,-7.309829191370106,4.1,1.0786637931034484,-1.630387931034484,3.700431034482758,-4.400000000000006,3.097999999999999,3.097999999999999,6.100000000000001,-5.0,299.2000000000004,1556.82618,563.2000000000007,-8,3,11,0
Michigan,1276,1,Illinois,1228,3,,8.0,2.0,1.0,28.0,70.9,65.5,58.2492431886983,55.0655241935484,38.5973763874874,32.9133064516129,14.0,6.6,69.852,63.056,41.856,38.28,9.058823529411764,10.90625,16.941176470588236,16.09375,17.61764705882353,14.5625,82.701,83.215,82.701,83.215,41.8,50.7,1.0,3.0,6.0,-27.0,6.7960000000000065,3.5760000000000005,3.1837189951499028,5.684069935874504,7.4,-1.8474264705882355,0.8474264705882355,3.055147058823529,5.400000000000006,-0.51400000000001,-0.51400000000001,-8.900000000000006,-2.0,32.400000000000034,24.302496000000026,-145.80000000000015,-2,1,3,0
Michigan St,1277,3,Illinois,1228,3,,24.0,2.0,13.0,28.0,66.0,65.5,53.6019210245464,55.0655241935484,36.179295624333,32.9133064516129,7.4,6.6,68.794,63.056,37.86,38.28,7.65625,10.90625,16.15625,16.09375,10.53125,14.5625,81.667,83.215,81.667,83.215,36.4,50.7,0.0,3.0,22.0,-15.0,5.7379999999999995,-0.4200000000000017,-1.463603169001999,3.2659891727201042,0.8000000000000007,-3.25,0.0625,-4.03125,0.5,-1.5480000000000018,-1.5480000000000018,-14.300000000000004,-3.0,11.0,-2.4099600000000097,-7.5,0,3,3,0
Illinois,1228,3,Missouri,1281,10,,2.0,50.0,28.0,78.0,65.5,66.2,55.0655241935484,55.3483269336259,32.9133064516129,42.4574876577071,6.6,1.2,63.056,66.401,38.28,34.025,10.90625,7.1875,16.09375,16.59375,14.5625,4.3125,83.215,82.794,83.215,82.794,50.7,36.0,3.0,0.0,-48.0,-50.0,-3.344999999999999,4.255000000000003,-0.28280274007749995,-9.544181206094201,5.3999999999999995,3.71875,-0.5,10.25,-0.7000000000000028,0.4210000000000065,0.4210000000000065,14.700000000000003,3.0,33.600000000000136,-14.232975000000003,35.00000000000014,-7,3,10,0
Illinois,1228,3,N Dakota St,1295,14,,2.0,124.0,28.0,124.0,65.5,66.3,55.0655241935484,53.3595800524934,32.9133064516129,30.6561679790026,6.6,-3.4,63.056,0.2,38.28,8.155,10.90625,9.387096774193548,16.09375,13.483870967741936,14.5625,8.290322580645162,83.215,79.574,83.215,79.574,50.7,42.7,3.0,-17.0,-122.0,-96.0,62.855999999999995,30.125,1.7059441410549994,2.257138472610297,10.0,1.519153225806452,2.609879032258064,6.272177419354838,-0.7999999999999972,3.6410000000000053,3.6410000000000053,8.0,20.0,97.59999999999965,1893.5369999999998,76.79999999999973,-11,3,14,0
Illinois,1228,3,NC State,1301,11,,2.0,20.0,28.0,86.0,65.5,69.1,55.0655241935484,55.3339980059821,32.9133064516129,35.1944167497508,6.6,0.34,63.056,63.205,38.28,32.779,10.90625,10.363636363636363,16.09375,16.424242424242426,14.5625,7.181818181818182,83.215,79.315,83.215,79.315,50.7,43.9,3.0,10.0,-18.0,-58.0,-0.1490000000000009,5.500999999999998,-0.2684738124337045,-2.2811102981379037,6.26,0.5426136363636367,-0.33049242424242564,7.380681818181818,-3.5999999999999943,3.9000000000000057,3.9000000000000057,6.800000000000004,-7.0,64.7999999999999,-0.8196490000000046,208.79999999999967,-8,3,11,0
Illinois,1228,3,Nebraska,1304,4,,2.0,55.0,28.0,7.0,65.5,66.7,55.0655241935484,55.4405520169851,32.9133064516129,27.1762208067941,6.6,7.5,63.056,42.458,38.28,35.291,10.90625,10.53125,16.09375,12.0,14.5625,11.0625,83.215,80.688,83.215,80.688,50.7,50.7,3.0,3.0,-53.0,21.0,20.598,2.9890000000000043,-0.37502782343670304,5.737085644818798,-0.9000000000000004,0.375,4.09375,3.5,-1.2000000000000028,2.527000000000001,2.527000000000001,0.0,0.0,63.60000000000015,61.567422000000086,-25.20000000000006,-1,3,4,0
Illinois,1228,3,North Carolina,1314,6,,2.0,32.0,28.0,37.0,65.5,67.9,55.0655241935484,54.5646437994723,32.9133064516129,37.4142480211082,6.6,4.9,63.056,63.835,38.28,33.421,10.90625,8.625,16.09375,15.15625,14.5625,8.46875,83.215,82.728,83.215,82.728,50.7,42.3,3.0,2.0,-30.0,-9.0,-0.7790000000000035,4.859000000000002,0.5008803940760984,-4.500941569495303,1.6999999999999993,2.28125,0.9375,6.09375,-2.4000000000000057,0.487000000000009,0.487000000000009,8.400000000000006,1.0,72.00000000000017,-3.785161000000018,21.60000000000005,-3,3,6,0
Illinois,1228,3,Northern Iowa,1320,12,,2.0,153.0,28.0,24.0,65.5,62.3,55.0655241935484,54.1666666666667,32.9133064516129,25.6989247311828,6.6,-5.3,63.056,19.874,38.28,14.539,10.90625,7.5588235294117645,16.09375,9.794117647058824,14.5625,7.0,83.215,79.727,83.215,79.727,50.7,39.6,3.0,-36.0,-151.0,4.0,43.182,23.741,0.8988575268816987,7.214381720430097,11.899999999999999,3.3474264705882355,6.299632352941176,7.5625,3.200000000000003,3.4879999999999995,3.4879999999999995,11.100000000000001,39.0,-483.20000000000044,1025.183862,12.800000000000011,-9,3,12,0
Illinois,1228,3,Ohio St,1326,8,,2.0,17.0,28.0,54.0,65.5,66.1,55.0655241935484,56.5135135135135,32.9133064516129,37.7837837837838,6.6,2.9,63.056,68.946,38.28,37.869,10.90625,8.090909090909092,16.09375,16.424242424242426,14.5625,7.0,83.215,81.619,83.215,81.619,50.7,40.1,3.0,-16.0,-15.0,-26.0,-5.890000000000001,0.41100000000000136,-1.447989319965103,-4.8704773321709,3.6999999999999997,2.8153409090909083,-0.33049242424242564,7.5625,-0.5999999999999943,1.5960000000000036,1.5960000000000036,10.600000000000001,19.0,8.999999999999915,-2.420790000000008,15.599999999999852,-5,3,8,0
Illinois,1228,3,Penn,1335,14,,2.0,204.0,28.0,111.0,65.5,69.0,55.0655241935484,50.0934579439252,32.9133064516129,35.5763239875389,6.6,-6.0,63.056,17.192,38.28,12.952,10.90625,8.071428571428571,16.09375,14.571428571428571,14.5625,1.2142857142857142,83.215,80.753,83.215,80.753,50.7,35.0,3.0,-21.0,-202.0,-83.0,45.864,25.328000000000003,4.972066249623197,-2.663017535926002,12.6,2.834821428571429,1.5223214285714288,13.348214285714286,-3.5,2.4620000000000033,2.4620000000000033,15.700000000000003,24.0,707.0,1161.6433920000002,290.5,-11,3,14,0
Illinois,1228,3,Prairie View,1341,16,,2.0,310.0,28.0,232.0,65.5,70.9,55.0655241935484,47.875816993464,32.9133064516129,42.755991285403,6.6,-12.6,63.056,0.231,38.28,10.925,10.90625,6.064516129032258,16.09375,19.032258064516128,14.5625,-2.806451612903226,83.215,79.342,83.215,79.342,50.7,30.9,3.0,-34.0,-308.0,-204.0,62.824999999999996,27.355,7.189707200084399,-9.842684833790102,19.2,4.841733870967742,-2.938508064516128,17.368951612903224,-5.400000000000006,3.8730000000000047,3.8730000000000047,19.800000000000004,37.0,1663.2000000000016,1718.577875,1101.6000000000013,-13,3,16,0
Purdue,1345,2,Illinois,1228,3,,1.0,2.0,36.0,28.0,64.4,65.5,57.6583210603829,55.0655241935484,28.325969563083,32.9133064516129,9.2,6.6,59.3,63.056,41.305,38.28,9.285714285714286,10.90625,12.714285714285714,16.09375,11.514285714285714,14.5625,82.136,83.215,82.136,83.215,40.9,50.7,-2.0,3.0,-1.0,8.0,-3.7560000000000002,3.0249999999999986,2.5927968668345045,-4.587336888529897,2.5999999999999996,-1.6205357142857135,-3.3794642857142865,-3.0482142857142858,-1.0999999999999943,-1.0790000000000077,-1.0790000000000077,-9.800000000000004,-5.0,1.0999999999999943,-11.361899999999995,-8.799999999999955,-1,2,3,0
Illinois,1228,3,Queens NC,1474,15,,2.0,77.0,28.0,322.0,65.5,69.6,55.0655241935484,56.5947843530592,32.9133064516129,36.308926780341,6.6,-7.0,63.056,9.008,38.28,14.561,10.90625,10.151515151515152,16.09375,16.424242424242426,14.5625,1.6666666666666667,83.215,80.782,83.215,80.782,50.7,46.8,3.0,-16.0,-75.0,-294.0,54.048,23.719,-1.5292601595107982,-3.3956203287281,13.6,0.7547348484848477,-0.33049242424242564,12.895833333333334,-4.099999999999994,2.433000000000007,2.433000000000007,3.9000000000000057,19.0,307.49999999999955,1281.964512,1205.3999999999983,-12,3,15,0
Illinois,1228,3,Santa Clara,1365,10,,2.0,23.0,28.0,82.0,65.5,69.2,55.0655241935484,54.622243078367,32.9133064516129,25.7625527921164,6.6,2.1,63.056,20.016,38.28,24.151,10.90625,10.121212121212121,16.09375,12.303030303030303,14.5625,9.818181818181818,83.215,81.822,83.215,81.822,50.7,45.0,3.0,-3.0,-21.0,-54.0,43.04,14.129000000000001,0.44328111518139934,7.150753659496498,4.5,0.7850378787878789,3.7907196969696972,4.744318181818182,-3.700000000000003,1.3930000000000007,1.3930000000000007,5.700000000000003,6.0,77.70000000000006,608.11216,199.80000000000015,-7,3,10,0
Illinois,1228,3,Siena,1373,16,,2.0,210.0,28.0,175.0,65.5,64.6,55.0655241935484,50.557917109458,32.9133064516129,34.2189160467588,6.6,-7.8,63.056,3.878,38.28,6.825,10.90625,5.382352941176471,16.09375,14.558823529411764,14.5625,4.852941176470588,83.215,79.979,83.215,79.979,50.7,31.9,3.0,14.0,-208.0,-147.0,59.178,31.455000000000002,4.507607084090395,-1.3056095951459028,14.399999999999999,5.523897058823529,1.5349264705882355,9.709558823529413,0.9000000000000057,3.236000000000004,3.236000000000004,18.800000000000004,-11.0,-187.20000000000118,1861.44399,-132.30000000000084,-13,3,16,0
Illinois,1228,3,SMU,1374,11,,2.0,26.0,28.0,91.0,65.5,68.5,55.0655241935484,55.7460164171898,32.9133064516129,30.6132303235152,6.6,-0.02,63.056,44.289,38.28,32.0,10.90625,8.454545454545455,16.09375,14.242424242424242,14.5625,6.606060606060606,83.215,82.065,83.215,82.065,50.7,36.0,3.0,6.0,-24.0,-63.0,18.766999999999996,6.280000000000001,-0.6804922236414015,2.3000761280976967,6.619999999999999,2.451704545454545,1.8513257575757578,7.956439393939394,-3.0,1.1500000000000057,1.1500000000000057,14.700000000000003,-3.0,72.0,117.85676,189.0,-8,3,11,0
Illinois,1228,3,South Florida,1378,11,,2.0,61.0,28.0,40.0,65.5,71.5,55.0655241935484,51.1508325171401,32.9133064516129,41.2340842311459,6.6,-0.26,63.056,30.828,38.28,18.197,10.90625,9.53125,16.09375,20.09375,14.5625,10.6875,83.215,79.722,83.215,79.722,50.7,43.8,3.0,-16.0,-59.0,-12.0,32.227999999999994,20.083000000000002,3.914691676408296,-8.320777779533003,6.859999999999999,1.375,-4.0,3.875,-6.0,3.493000000000009,3.493000000000009,6.900000000000006,19.0,354.0,647.234924,72.0,-8,3,11,0
Illinois,1228,3,St John's,1385,5,,2.0,44.0,28.0,12.0,65.5,69.6,55.0655241935484,51.0033444816054,32.9133064516129,41.9015766841854,6.6,7.3,63.056,70.084,38.28,31.162,10.90625,6.911764705882353,16.09375,18.764705882352942,14.5625,11.588235294117647,83.215,80.478,83.215,80.478,50.7,33.8,3.0,0.0,-42.0,16.0,-7.028000000000006,7.118000000000002,4.062179711942996,-8.988270232572503,-0.7000000000000002,3.9944852941176467,-2.670955882352942,2.9742647058823533,-4.099999999999994,2.737000000000009,2.737000000000009,16.900000000000006,3.0,172.19999999999976,-50.025304000000055,-65.59999999999991,-2,3,5,0
Illinois,1228,3,St Louis,1387,9,,2.0,51.0,28.0,42.0,65.5,71.0,55.0655241935484,59.7477666841829,32.9133064516129,34.6820809248555,6.6,1.9,63.056,21.913,38.28,15.895,10.90625,10.875,16.09375,15.34375,14.5625,15.75,83.215,80.111,83.215,80.111,50.7,45.1,3.0,16.0,-49.0,-14.0,41.143,22.385,-4.682242490634501,-1.7687744732426012,4.699999999999999,0.03125,0.75,-1.1875,-5.5,3.103999999999999,3.103999999999999,5.600000000000001,-13.0,269.5,920.9860550000001,77.0,-6,3,9,0
Illinois,1228,3,St Mary's CA,1388,7,,2.0,43.0,28.0,19.0,65.5,65.2,55.0655241935484,53.0039303761931,32.9133064516129,35.8787198203257,6.6,4.0,63.056,36.989,38.28,22.727,10.90625,8.0,16.09375,16.70967741935484,14.5625,12.32258064516129,83.215,82.369,83.215,82.369,50.7,36.1,3.0,-8.0,-41.0,9.0,26.067,15.553,2.061593817355302,-2.9654133687128024,2.5999999999999996,2.90625,-0.6159274193548399,2.23991935483871,0.29999999999999716,0.8460000000000036,0.8460000000000036,14.600000000000001,11.0,-12.299999999999883,405.420051,2.6999999999999744,-4,3,7,0
Illinois,1228,3,TCU,1395,9,,2.0,81.0,28.0,22.0,65.5,67.7,55.0655241935484,50.9,32.9133064516129,38.7,6.6,2.4,63.056,50.351,38.28,33.811,10.90625,7.393939393939394,16.09375,16.606060606060606,14.5625,6.242424242424242,83.215,79.205,83.215,79.205,50.7,36.9,3.0,-11.0,-79.0,6.0,12.704999999999998,4.469000000000001,4.1655241935484,-5.786693548387106,4.199999999999999,3.5123106060606064,-0.5123106060606055,8.320075757575758,-2.200000000000003,4.010000000000005,4.010000000000005,13.800000000000004,14.0,173.80000000000024,56.778645000000004,-13.200000000000017,-6,3,9,0
Illinois,1228,3,Tennessee,1397,6,,2.0,37.0,28.0,15.0,65.5,65.0,55.0655241935484,51.5617253346554,32.9133064516129,38.7208725830441,6.6,4.1,63.056,59.748,38.28,38.555,10.90625,6.484848484848484,16.09375,16.424242424242426,14.5625,10.090909090909092,83.215,82.266,83.215,82.266,50.7,31.7,3.0,-2.0,-35.0,13.0,3.308,-0.2749999999999986,3.503798858892999,-5.8075661314312015,2.5,4.421401515151516,-0.33049242424242564,4.471590909090908,0.5,0.9489999999999981,0.9489999999999981,19.000000000000004,5.0,-17.5,-0.9096999999999953,6.5,-3,3,6,0
Illinois,1228,3,Tennessee St,1398,15,,2.0,173.0,28.0,212.0,65.5,70.2,55.0655241935484,50.1111111111111,32.9133064516129,33.5,6.6,-5.7,63.056,3.291,38.28,8.742,10.90625,6.413793103448276,16.09375,15.862068965517242,14.5625,4.137931034482759,83.215,79.55,83.215,79.55,50.7,30.7,3.0,-65.0,-171.0,-184.0,59.765,29.538,4.9544130824372985,-0.5866935483871032,12.3,4.492456896551724,0.231681034482758,10.424568965517242,-4.700000000000003,3.6650000000000063,3.6650000000000063,20.000000000000004,68.0,803.7000000000005,1765.3385700000001,864.8000000000005,-12,3,15,0
Illinois,1228,3,Texas,1400,11,,2.0,13.0,28.0,112.0,65.5,66.9,55.0655241935484,54.2202347680268,32.9133064516129,46.1710452766909,6.6,-0.21,63.056,55.968,38.28,37.671,10.90625,7.290322580645161,16.09375,20.06451612903226,14.5625,5.870967741935484,83.215,81.402,83.215,81.402,50.7,36.2,3.0,3.0,-11.0,-84.0,7.087999999999994,0.6090000000000018,0.8452894255215995,-13.257738825078,6.81,3.615927419354839,-3.97076612903226,8.691532258064516,-1.4000000000000057,1.8130000000000024,1.8130000000000024,14.5,0.0,15.400000000000063,4.316592000000009,117.60000000000048,-8,3,11,0
Illinois,1228,3,Texas A&M,1401,10,,2.0,49.0,28.0,41.0,65.5,70.5,55.0655241935484,54.1888619854722,32.9133064516129,37.3849878934625,6.6,1.6,63.056,29.541,38.28,32.472,10.90625,10.8125,16.09375,17.78125,14.5625,8.15625,83.215,80.342,83.215,80.342,50.7,46.3,3.0,6.0,-47.0,-13.0,33.515,5.808,0.8766622080761977,-4.471681441849604,5.0,0.09375,-1.6875,6.40625,-5.0,2.8730000000000047,2.8730000000000047,4.400000000000006,-3.0,235.0,194.65512,65.0,-7,3,10,0
Illinois,1228,3,Texas Tech,1403,5,,2.0,12.0,28.0,33.0,65.5,66.2,55.0655241935484,56.1955965181772,32.9133064516129,27.0865335381464,6.6,5.0,63.056,41.675,38.28,40.139,10.90625,11.53125,16.09375,11.8125,14.5625,7.78125,83.215,79.481,83.215,79.481,50.7,48.0,3.0,-1.0,-10.0,-5.0,21.381,-1.8590000000000018,-1.1300723246287987,5.826772913466495,1.5999999999999996,-0.625,4.28125,6.78125,-0.7000000000000028,3.734000000000009,3.734000000000009,2.700000000000003,4.0,7.000000000000028,-39.74727900000004,3.500000000000014,-2,3,5,0
Illinois,1228,3,Troy,1407,13,,2.0,141.0,28.0,166.0,65.5,64.9,55.0655241935484,51.8827326519634,32.9133064516129,36.3098440021517,6.6,-6.2,63.056,0.2,38.28,11.323,10.90625,9.064516129032258,16.09375,16.06451612903226,14.5625,3.806451612903226,83.215,80.428,83.215,80.428,50.7,45.6,3.0,19.0,-139.0,-138.0,62.855999999999995,26.957,3.182791541584997,-3.3965375505388025,12.8,1.841733870967742,0.029233870967740216,10.756048387096774,0.5999999999999943,2.787000000000006,2.787000000000006,5.100000000000001,-16.0,-83.39999999999921,1694.4091919999998,-82.79999999999922,-10,3,13,0
Illinois,1228,3,UCF,1416,10,,2.0,40.0,28.0,101.0,65.5,69.2,55.0655241935484,52.8259791769955,32.9133064516129,30.8378780366881,6.6,2.1,63.056,42.096,38.28,33.921,10.90625,7.84375,16.09375,14.375,14.5625,2.5,83.215,82.08,83.215,82.08,50.7,34.4,3.0,4.0,-38.0,-73.0,20.96,4.359000000000002,2.2395450165528956,2.0754284149247972,4.5,3.0625,1.71875,12.0625,-3.700000000000003,1.1350000000000051,1.1350000000000051,16.300000000000004,-1.0,140.6000000000001,91.36464000000004,270.1000000000002,-7,3,10,0
